Namespace(batch_size=16, dataset='modelnet40', dropout=0.5, epochs=1000, eval=False, exp_name='sa16_lr5e_4_b16_0820', lr=0.0005, model_path='/model_27431.t7', momentum=0.9, no_cuda=False, num_points=27431, seed=1, test_batch_size=32, use_sgd=True)
Using GPU : 0 from 1 devices
Train 0, loss: 3.203070, mean_absolute_error: 1.427596, r2_score: -0.445943
Train 680, loss: 0.585141, mean_absolute_error: 0.572995, r2_score: 0.735889
Validation 680, loss: 0.633562, mean_absolute_error: 0.600140, r2_score: 0.721502
Train 681, loss: 0.596728, mean_absolute_error: 0.576117, r2_score: 0.730737
Validation 681, loss: 0.605438, mean_absolute_error: 0.590913, r2_score: 0.733865
Train 682, loss: 0.594802, mean_absolute_error: 0.574190, r2_score: 0.731515
Validation 682, loss: 0.593802, mean_absolute_error: 0.590950, r2_score: 0.738980
Train 683, loss: 0.600420, mean_absolute_error: 0.577777, r2_score: 0.728924
Validation 683, loss: 0.813919, mean_absolute_error: 0.712985, r2_score: 0.642222
Train 684, loss: 0.592874, mean_absolute_error: 0.573213, r2_score: 0.732485
Validation 684, loss: 0.561533, mean_absolute_error: 0.569750, r2_score: 0.753164
Train 685, loss: 0.593492, mean_absolute_error: 0.573989, r2_score: 0.732228
Validation 685, loss: 0.664751, mean_absolute_error: 0.615569, r2_score: 0.707792
Train 686, loss: 0.595573, mean_absolute_error: 0.576978, r2_score: 0.731210
Validation 686, loss: 0.544291, mean_absolute_error: 0.559834, r2_score: 0.760743
Train 687, loss: 0.595389, mean_absolute_error: 0.573682, r2_score: 0.731145
Validation 687, loss: 0.641706, mean_absolute_error: 0.618225, r2_score: 0.717922
Train 688, loss: 0.586731, mean_absolute_error: 0.570999, r2_score: 0.735211
Validation 688, loss: 0.593888, mean_absolute_error: 0.593413, r2_score: 0.738942
Train 689, loss: 0.590919, mean_absolute_error: 0.572142, r2_score: 0.733309
Validation 689, loss: 0.580285, mean_absolute_error: 0.578607, r2_score: 0.744922
Train 690, loss: 0.594763, mean_absolute_error: 0.576856, r2_score: 0.731623
Validation 690, loss: 0.554739, mean_absolute_error: 0.562117, r2_score: 0.756151
Train 691, loss: 0.590327, mean_absolute_error: 0.574313, r2_score: 0.733555
Validation 691, loss: 0.586675, mean_absolute_error: 0.582903, r2_score: 0.742112
Train 692, loss: 0.584844, mean_absolute_error: 0.569970, r2_score: 0.735911
Validation 692, loss: 0.927596, mean_absolute_error: 0.772564, r2_score: 0.592252
Train 693, loss: 0.587249, mean_absolute_error: 0.570709, r2_score: 0.734882
Validation 693, loss: 0.519379, mean_absolute_error: 0.538190, r2_score: 0.771694
Train 694, loss: 0.590104, mean_absolute_error: 0.572682, r2_score: 0.733578
Validation 694, loss: 0.574931, mean_absolute_error: 0.579939, r2_score: 0.747275
Train 695, loss: 0.586206, mean_absolute_error: 0.569234, r2_score: 0.735203
Validation 695, loss: 0.675203, mean_absolute_error: 0.632647, r2_score: 0.703198
Train 696, loss: 0.581081, mean_absolute_error: 0.569937, r2_score: 0.737661
Validation 696, loss: 0.570199, mean_absolute_error: 0.573383, r2_score: 0.749355
Train 697, loss: 0.588612, mean_absolute_error: 0.571100, r2_score: 0.734389
Validation 697, loss: 0.597804, mean_absolute_error: 0.592902, r2_score: 0.737221
Train 698, loss: 0.586683, mean_absolute_error: 0.572246, r2_score: 0.735125
Validation 698, loss: 0.616582, mean_absolute_error: 0.600522, r2_score: 0.728966
Train 699, loss: 0.603022, mean_absolute_error: 0.579382, r2_score: 0.727781
Validation 699, loss: 0.618915, mean_absolute_error: 0.596533, r2_score: 0.727941
Train 700, loss: 0.592290, mean_absolute_error: 0.572107, r2_score: 0.732536
Validation 700, loss: 0.555513, mean_absolute_error: 0.554316, r2_score: 0.755810
Train 701, loss: 0.575085, mean_absolute_error: 0.568845, r2_score: 0.740415
Validation 701, loss: 0.544844, mean_absolute_error: 0.549778, r2_score: 0.760500
Train 702, loss: 0.583868, mean_absolute_error: 0.568223, r2_score: 0.736391
Validation 702, loss: 0.599318, mean_absolute_error: 0.584071, r2_score: 0.736555
Train 703, loss: 0.591931, mean_absolute_error: 0.572066, r2_score: 0.732842
Validation 703, loss: 0.553388, mean_absolute_error: 0.550960, r2_score: 0.756745
Train 704, loss: 0.584223, mean_absolute_error: 0.570753, r2_score: 0.736318
Validation 704, loss: 0.728498, mean_absolute_error: 0.663476, r2_score: 0.679771
Train 705, loss: 0.575206, mean_absolute_error: 0.566062, r2_score: 0.740400
Validation 705, loss: 0.660349, mean_absolute_error: 0.621351, r2_score: 0.709727
Train 706, loss: 0.571798, mean_absolute_error: 0.563371, r2_score: 0.741944
Validation 706, loss: 0.534582, mean_absolute_error: 0.544206, r2_score: 0.765011
Train 707, loss: 0.585592, mean_absolute_error: 0.569698, r2_score: 0.735569
Validation 707, loss: 0.560727, mean_absolute_error: 0.567641, r2_score: 0.753518
Train 708, loss: 0.587460, mean_absolute_error: 0.569923, r2_score: 0.734825
Validation 708, loss: 0.603847, mean_absolute_error: 0.600814, r2_score: 0.734564
Train 709, loss: 0.586883, mean_absolute_error: 0.570314, r2_score: 0.735060
Validation 709, loss: 0.590902, mean_absolute_error: 0.582296, r2_score: 0.740254
Train 710, loss: 0.584957, mean_absolute_error: 0.569118, r2_score: 0.735843
Validation 710, loss: 0.639718, mean_absolute_error: 0.615260, r2_score: 0.718796
Train 711, loss: 0.580024, mean_absolute_error: 0.567235, r2_score: 0.738296
Validation 711, loss: 0.536123, mean_absolute_error: 0.554094, r2_score: 0.764334
Train 712, loss: 0.582625, mean_absolute_error: 0.568206, r2_score: 0.737040
Validation 712, loss: 0.779277, mean_absolute_error: 0.693078, r2_score: 0.657450
Train 713, loss: 0.578748, mean_absolute_error: 0.567213, r2_score: 0.738846
Validation 713, loss: 0.585013, mean_absolute_error: 0.573283, r2_score: 0.742843
Train 714, loss: 0.585309, mean_absolute_error: 0.571474, r2_score: 0.735897
Validation 714, loss: 0.560883, mean_absolute_error: 0.572200, r2_score: 0.753450
Train 715, loss: 0.589766, mean_absolute_error: 0.571416, r2_score: 0.733871
Validation 715, loss: 0.618217, mean_absolute_error: 0.598489, r2_score: 0.728247
Train 716, loss: 0.577847, mean_absolute_error: 0.565315, r2_score: 0.739153
Validation 716, loss: 0.567303, mean_absolute_error: 0.574300, r2_score: 0.750628
Train 717, loss: 0.576417, mean_absolute_error: 0.565609, r2_score: 0.739701
Validation 717, loss: 0.678034, mean_absolute_error: 0.636978, r2_score: 0.701953
Train 718, loss: 0.585786, mean_absolute_error: 0.571479, r2_score: 0.735489
Validation 718, loss: 0.579200, mean_absolute_error: 0.576336, r2_score: 0.745398
Train 719, loss: 0.585945, mean_absolute_error: 0.571385, r2_score: 0.735555
Validation 719, loss: 0.593924, mean_absolute_error: 0.589672, r2_score: 0.738926
Train 720, loss: 0.582532, mean_absolute_error: 0.570119, r2_score: 0.737164
Validation 720, loss: 0.540225, mean_absolute_error: 0.547997, r2_score: 0.762531
Train 721, loss: 0.572006, mean_absolute_error: 0.566740, r2_score: 0.741677
Validation 721, loss: 0.563932, mean_absolute_error: 0.567116, r2_score: 0.752110
Train 722, loss: 0.579339, mean_absolute_error: 0.568644, r2_score: 0.738583
Validation 722, loss: 0.623480, mean_absolute_error: 0.598234, r2_score: 0.725934
Train 723, loss: 0.565372, mean_absolute_error: 0.559788, r2_score: 0.744861
Validation 723, loss: 0.715108, mean_absolute_error: 0.654503, r2_score: 0.685657
Train 724, loss: 0.576397, mean_absolute_error: 0.564323, r2_score: 0.739897
Validation 724, loss: 0.710969, mean_absolute_error: 0.654144, r2_score: 0.687476
Train 725, loss: 0.576708, mean_absolute_error: 0.565217, r2_score: 0.739668
Validation 725, loss: 0.593771, mean_absolute_error: 0.587898, r2_score: 0.738993
Train 726, loss: 0.587928, mean_absolute_error: 0.571758, r2_score: 0.734487
Validation 726, loss: 0.547993, mean_absolute_error: 0.563139, r2_score: 0.759116
Train 727, loss: 0.582140, mean_absolute_error: 0.569452, r2_score: 0.737097
Validation 727, loss: 0.552268, mean_absolute_error: 0.552136, r2_score: 0.757237
Train 728, loss: 0.577235, mean_absolute_error: 0.567854, r2_score: 0.739394
Validation 728, loss: 0.552452, mean_absolute_error: 0.562982, r2_score: 0.757156
Train 729, loss: 0.589849, mean_absolute_error: 0.571414, r2_score: 0.733793
Validation 729, loss: 0.565108, mean_absolute_error: 0.566704, r2_score: 0.751593
Train 730, loss: 0.579680, mean_absolute_error: 0.566892, r2_score: 0.738379
Validation 730, loss: 0.581707, mean_absolute_error: 0.573291, r2_score: 0.744296
Train 731, loss: 0.586942, mean_absolute_error: 0.569233, r2_score: 0.734967
Validation 731, loss: 0.557472, mean_absolute_error: 0.555519, r2_score: 0.754949
Train 732, loss: 0.576323, mean_absolute_error: 0.567707, r2_score: 0.739900
Validation 732, loss: 0.576122, mean_absolute_error: 0.581014, r2_score: 0.746751
Train 733, loss: 0.575995, mean_absolute_error: 0.564767, r2_score: 0.740034
Validation 733, loss: 0.513850, mean_absolute_error: 0.528553, r2_score: 0.774125
Train 734, loss: 0.581670, mean_absolute_error: 0.564748, r2_score: 0.737439
Validation 734, loss: 0.582213, mean_absolute_error: 0.576859, r2_score: 0.744074
Train 735, loss: 0.574749, mean_absolute_error: 0.563318, r2_score: 0.740723
Validation 735, loss: 0.532446, mean_absolute_error: 0.542443, r2_score: 0.765950
Train 736, loss: 0.591042, mean_absolute_error: 0.570878, r2_score: 0.733068
Validation 736, loss: 0.586797, mean_absolute_error: 0.584327, r2_score: 0.742059
Train 737, loss: 0.572956, mean_absolute_error: 0.565313, r2_score: 0.741336
Validation 737, loss: 0.617841, mean_absolute_error: 0.603500, r2_score: 0.728413
Train 738, loss: 0.581741, mean_absolute_error: 0.570165, r2_score: 0.737327
Validation 738, loss: 0.578425, mean_absolute_error: 0.581074, r2_score: 0.745739
Train 739, loss: 0.578415, mean_absolute_error: 0.567640, r2_score: 0.738882
Validation 739, loss: 0.555000, mean_absolute_error: 0.564046, r2_score: 0.756036
Train 740, loss: 0.566553, mean_absolute_error: 0.560311, r2_score: 0.744329
Validation 740, loss: 0.738272, mean_absolute_error: 0.662672, r2_score: 0.675474
Train 741, loss: 0.565470, mean_absolute_error: 0.560855, r2_score: 0.744790
Validation 741, loss: 0.565987, mean_absolute_error: 0.577222, r2_score: 0.751207
Train 742, loss: 0.566194, mean_absolute_error: 0.561309, r2_score: 0.744403
Validation 742, loss: 0.656737, mean_absolute_error: 0.615987, r2_score: 0.711315
Train 743, loss: 0.581908, mean_absolute_error: 0.565498, r2_score: 0.737345
Validation 743, loss: 0.676173, mean_absolute_error: 0.620231, r2_score: 0.702772
Train 744, loss: 0.578835, mean_absolute_error: 0.563620, r2_score: 0.738706
Validation 744, loss: 0.561669, mean_absolute_error: 0.561771, r2_score: 0.753104
Train 745, loss: 0.582712, mean_absolute_error: 0.566701, r2_score: 0.736990
Validation 745, loss: 0.572301, mean_absolute_error: 0.580613, r2_score: 0.748431
Train 746, loss: 0.576500, mean_absolute_error: 0.565871, r2_score: 0.739641
Validation 746, loss: 0.587856, mean_absolute_error: 0.582072, r2_score: 0.741593
Train 747, loss: 0.573649, mean_absolute_error: 0.566534, r2_score: 0.741071
Validation 747, loss: 0.641796, mean_absolute_error: 0.621011, r2_score: 0.717883
Train 748, loss: 0.564713, mean_absolute_error: 0.559949, r2_score: 0.745141
Validation 748, loss: 0.715777, mean_absolute_error: 0.659539, r2_score: 0.685362
Train 749, loss: 0.572928, mean_absolute_error: 0.561711, r2_score: 0.741453
Validation 749, loss: 0.552405, mean_absolute_error: 0.553213, r2_score: 0.757177
Train 750, loss: 0.575205, mean_absolute_error: 0.560923, r2_score: 0.740376
Validation 750, loss: 0.515645, mean_absolute_error: 0.527650, r2_score: 0.773336
Train 751, loss: 0.569694, mean_absolute_error: 0.562607, r2_score: 0.742859
Validation 751, loss: 0.597689, mean_absolute_error: 0.585389, r2_score: 0.737271
Train 752, loss: 0.569715, mean_absolute_error: 0.561424, r2_score: 0.742694
Validation 752, loss: 0.528863, mean_absolute_error: 0.533855, r2_score: 0.767525
Train 753, loss: 0.574470, mean_absolute_error: 0.564152, r2_score: 0.740788
Validation 753, loss: 0.544552, mean_absolute_error: 0.548622, r2_score: 0.760629
Train 754, loss: 0.569199, mean_absolute_error: 0.562610, r2_score: 0.743105
Validation 754, loss: 0.585944, mean_absolute_error: 0.585458, r2_score: 0.742434
Train 755, loss: 0.566833, mean_absolute_error: 0.563651, r2_score: 0.744222
Validation 755, loss: 0.529184, mean_absolute_error: 0.534922, r2_score: 0.767384
Train 756, loss: 0.577117, mean_absolute_error: 0.564554, r2_score: 0.739545
Validation 756, loss: 0.585102, mean_absolute_error: 0.568108, r2_score: 0.742804
Train 757, loss: 0.570184, mean_absolute_error: 0.559580, r2_score: 0.742589
Validation 757, loss: 0.542900, mean_absolute_error: 0.551000, r2_score: 0.761355
Train 758, loss: 0.574454, mean_absolute_error: 0.562614, r2_score: 0.740693
Validation 758, loss: 0.543245, mean_absolute_error: 0.547544, r2_score: 0.761203
Train 759, loss: 0.581425, mean_absolute_error: 0.564478, r2_score: 0.737612
Validation 759, loss: 0.524750, mean_absolute_error: 0.535023, r2_score: 0.769333
Train 760, loss: 0.573277, mean_absolute_error: 0.560891, r2_score: 0.741249
Validation 760, loss: 0.563736, mean_absolute_error: 0.560328, r2_score: 0.752196
Train 761, loss: 0.567328, mean_absolute_error: 0.560196, r2_score: 0.743960
Validation 761, loss: 0.569077, mean_absolute_error: 0.567040, r2_score: 0.749848
Train 762, loss: 0.565916, mean_absolute_error: 0.561925, r2_score: 0.744446
Validation 762, loss: 0.635872, mean_absolute_error: 0.603752, r2_score: 0.720487
Train 763, loss: 0.569393, mean_absolute_error: 0.558912, r2_score: 0.742984
Validation 763, loss: 0.547016, mean_absolute_error: 0.555266, r2_score: 0.759545
Train 764, loss: 0.571165, mean_absolute_error: 0.564920, r2_score: 0.742217
Validation 764, loss: 0.550949, mean_absolute_error: 0.558624, r2_score: 0.757817
Train 765, loss: 0.552981, mean_absolute_error: 0.553456, r2_score: 0.750476
Validation 765, loss: 0.521741, mean_absolute_error: 0.530541, r2_score: 0.770656
Train 766, loss: 0.568686, mean_absolute_error: 0.559805, r2_score: 0.743325
Validation 766, loss: 0.699099, mean_absolute_error: 0.643914, r2_score: 0.692694
Train 767, loss: 0.568137, mean_absolute_error: 0.561079, r2_score: 0.743575
Validation 767, loss: 0.540118, mean_absolute_error: 0.548016, r2_score: 0.762578
Train 768, loss: 0.566003, mean_absolute_error: 0.561569, r2_score: 0.744497
Validation 768, loss: 0.569097, mean_absolute_error: 0.565622, r2_score: 0.749839
Train 769, loss: 0.559987, mean_absolute_error: 0.557913, r2_score: 0.747244
Validation 769, loss: 0.547552, mean_absolute_error: 0.560596, r2_score: 0.759310
Train 770, loss: 0.564811, mean_absolute_error: 0.559386, r2_score: 0.745197
Validation 770, loss: 0.690980, mean_absolute_error: 0.646157, r2_score: 0.696263
Train 771, loss: 0.560815, mean_absolute_error: 0.557597, r2_score: 0.746769
Validation 771, loss: 0.523461, mean_absolute_error: 0.536115, r2_score: 0.769900
Train 772, loss: 0.571557, mean_absolute_error: 0.562294, r2_score: 0.742041
Validation 772, loss: 0.579291, mean_absolute_error: 0.559457, r2_score: 0.745358
Train 773, loss: 0.563383, mean_absolute_error: 0.558321, r2_score: 0.745603
Validation 773, loss: 0.534031, mean_absolute_error: 0.546458, r2_score: 0.765254
Train 774, loss: 0.573596, mean_absolute_error: 0.562015, r2_score: 0.741103
Validation 774, loss: 0.590596, mean_absolute_error: 0.582307, r2_score: 0.740389
Train 775, loss: 0.557942, mean_absolute_error: 0.556750, r2_score: 0.748151
Validation 775, loss: 0.526438, mean_absolute_error: 0.539810, r2_score: 0.768591
Train 776, loss: 0.565320, mean_absolute_error: 0.556145, r2_score: 0.744916
Validation 776, loss: 0.573283, mean_absolute_error: 0.576522, r2_score: 0.747999
Train 777, loss: 0.555335, mean_absolute_error: 0.558326, r2_score: 0.749413
Validation 777, loss: 0.667274, mean_absolute_error: 0.625862, r2_score: 0.706683
Train 778, loss: 0.575380, mean_absolute_error: 0.561492, r2_score: 0.740380
Validation 778, loss: 0.568985, mean_absolute_error: 0.566576, r2_score: 0.749889
Train 779, loss: 0.560934, mean_absolute_error: 0.557016, r2_score: 0.746815
Validation 779, loss: 0.566712, mean_absolute_error: 0.570958, r2_score: 0.750888
Train 780, loss: 0.564012, mean_absolute_error: 0.558614, r2_score: 0.745500
Validation 780, loss: 0.519222, mean_absolute_error: 0.529898, r2_score: 0.771763
Train 781, loss: 0.571664, mean_absolute_error: 0.559733, r2_score: 0.741979
Validation 781, loss: 0.520279, mean_absolute_error: 0.524917, r2_score: 0.771299
Train 782, loss: 0.570171, mean_absolute_error: 0.560561, r2_score: 0.742557
Validation 782, loss: 0.531338, mean_absolute_error: 0.541097, r2_score: 0.766437
Train 783, loss: 0.558632, mean_absolute_error: 0.553372, r2_score: 0.747888
Validation 783, loss: 1.135337, mean_absolute_error: 0.856206, r2_score: 0.500935
Train 784, loss: 0.558850, mean_absolute_error: 0.554876, r2_score: 0.747582
Validation 784, loss: 0.621850, mean_absolute_error: 0.611048, r2_score: 0.726650
Train 785, loss: 0.563156, mean_absolute_error: 0.554329, r2_score: 0.745734
Validation 785, loss: 0.593970, mean_absolute_error: 0.573139, r2_score: 0.738906
Train 786, loss: 0.569259, mean_absolute_error: 0.556840, r2_score: 0.743043
Validation 786, loss: 0.608885, mean_absolute_error: 0.596602, r2_score: 0.732350
Train 787, loss: 0.546550, mean_absolute_error: 0.553818, r2_score: 0.753314
Validation 787, loss: 0.610846, mean_absolute_error: 0.598331, r2_score: 0.731488
Train 788, loss: 0.560445, mean_absolute_error: 0.555238, r2_score: 0.747133
Validation 788, loss: 0.550888, mean_absolute_error: 0.552690, r2_score: 0.757844
Train 789, loss: 0.554884, mean_absolute_error: 0.554726, r2_score: 0.749578
Validation 789, loss: 0.599236, mean_absolute_error: 0.586189, r2_score: 0.736591
Train 790, loss: 0.560099, mean_absolute_error: 0.557439, r2_score: 0.747122
Validation 790, loss: 0.581601, mean_absolute_error: 0.574425, r2_score: 0.744343
Train 791, loss: 0.561369, mean_absolute_error: 0.557481, r2_score: 0.746532
Validation 791, loss: 0.544379, mean_absolute_error: 0.551799, r2_score: 0.760705
Train 792, loss: 0.554556, mean_absolute_error: 0.553230, r2_score: 0.749649
Validation 792, loss: 0.921844, mean_absolute_error: 0.761584, r2_score: 0.594781
Train 793, loss: 0.551715, mean_absolute_error: 0.553420, r2_score: 0.750969
Validation 793, loss: 0.529846, mean_absolute_error: 0.528546, r2_score: 0.767093
Train 794, loss: 0.560317, mean_absolute_error: 0.555276, r2_score: 0.747120
Validation 794, loss: 0.600808, mean_absolute_error: 0.587524, r2_score: 0.735900
Train 795, loss: 0.556039, mean_absolute_error: 0.553749, r2_score: 0.749041
Validation 795, loss: 0.536626, mean_absolute_error: 0.548970, r2_score: 0.764113
Train 796, loss: 0.558796, mean_absolute_error: 0.553891, r2_score: 0.747664
Validation 796, loss: 0.562457, mean_absolute_error: 0.561611, r2_score: 0.752758
Train 797, loss: 0.551301, mean_absolute_error: 0.549717, r2_score: 0.751120
Validation 797, loss: 0.620787, mean_absolute_error: 0.599219, r2_score: 0.727118
Train 798, loss: 0.551761, mean_absolute_error: 0.552203, r2_score: 0.750897
Validation 798, loss: 0.579077, mean_absolute_error: 0.570368, r2_score: 0.745452
Train 799, loss: 0.562688, mean_absolute_error: 0.557402, r2_score: 0.746056
Validation 799, loss: 0.578925, mean_absolute_error: 0.572266, r2_score: 0.745519
Train 800, loss: 0.576352, mean_absolute_error: 0.562179, r2_score: 0.739916
Validation 800, loss: 0.551974, mean_absolute_error: 0.560216, r2_score: 0.757366
Train 801, loss: 0.568299, mean_absolute_error: 0.556786, r2_score: 0.743398
Validation 801, loss: 0.566166, mean_absolute_error: 0.562177, r2_score: 0.751128
Train 802, loss: 0.563531, mean_absolute_error: 0.558910, r2_score: 0.745532
Validation 802, loss: 0.552764, mean_absolute_error: 0.568612, r2_score: 0.757019
Train 803, loss: 0.560798, mean_absolute_error: 0.554540, r2_score: 0.746938
Validation 803, loss: 0.525612, mean_absolute_error: 0.532025, r2_score: 0.768954
Train 804, loss: 0.559128, mean_absolute_error: 0.556909, r2_score: 0.747743
Validation 804, loss: 0.543579, mean_absolute_error: 0.551620, r2_score: 0.761056
Train 805, loss: 0.554915, mean_absolute_error: 0.553518, r2_score: 0.749406
Validation 805, loss: 0.545432, mean_absolute_error: 0.554648, r2_score: 0.760242
Train 806, loss: 0.574298, mean_absolute_error: 0.559538, r2_score: 0.740800
Validation 806, loss: 0.547333, mean_absolute_error: 0.549761, r2_score: 0.759406
Train 807, loss: 0.557418, mean_absolute_error: 0.554989, r2_score: 0.748311
Validation 807, loss: 0.644700, mean_absolute_error: 0.607482, r2_score: 0.716606
Train 808, loss: 0.555840, mean_absolute_error: 0.552541, r2_score: 0.749225
Validation 808, loss: 1.146216, mean_absolute_error: 0.859415, r2_score: 0.496153
Train 809, loss: 0.557197, mean_absolute_error: 0.554379, r2_score: 0.748603
Validation 809, loss: 0.538762, mean_absolute_error: 0.546151, r2_score: 0.763174
Train 810, loss: 0.562500, mean_absolute_error: 0.555549, r2_score: 0.746093
Validation 810, loss: 0.604043, mean_absolute_error: 0.590781, r2_score: 0.734478
Train 811, loss: 0.569800, mean_absolute_error: 0.555500, r2_score: 0.742903
Validation 811, loss: 0.616032, mean_absolute_error: 0.598304, r2_score: 0.729208
Train 812, loss: 0.560363, mean_absolute_error: 0.553245, r2_score: 0.747024
Validation 812, loss: 0.733572, mean_absolute_error: 0.657381, r2_score: 0.677540
Train 813, loss: 0.551875, mean_absolute_error: 0.550657, r2_score: 0.750974
Validation 813, loss: 0.585088, mean_absolute_error: 0.582812, r2_score: 0.742810
Train 814, loss: 0.557921, mean_absolute_error: 0.553405, r2_score: 0.748230
Validation 814, loss: 0.626087, mean_absolute_error: 0.608350, r2_score: 0.724788
Train 815, loss: 0.561063, mean_absolute_error: 0.556829, r2_score: 0.746788
Validation 815, loss: 0.525374, mean_absolute_error: 0.530588, r2_score: 0.769059
Train 816, loss: 0.550142, mean_absolute_error: 0.548567, r2_score: 0.751777
Validation 816, loss: 0.543861, mean_absolute_error: 0.557502, r2_score: 0.760932
Train 817, loss: 0.558255, mean_absolute_error: 0.552487, r2_score: 0.748020
Validation 817, loss: 0.557741, mean_absolute_error: 0.560973, r2_score: 0.754831
Train 818, loss: 0.557270, mean_absolute_error: 0.555226, r2_score: 0.748400
Validation 818, loss: 0.766469, mean_absolute_error: 0.677568, r2_score: 0.663080
Train 819, loss: 0.553828, mean_absolute_error: 0.552788, r2_score: 0.750010
Validation 819, loss: 0.536293, mean_absolute_error: 0.545313, r2_score: 0.764259
Train 820, loss: 0.551836, mean_absolute_error: 0.552781, r2_score: 0.750852
Validation 820, loss: 0.688019, mean_absolute_error: 0.635332, r2_score: 0.697564
Train 821, loss: 0.551613, mean_absolute_error: 0.551071, r2_score: 0.750896
Validation 821, loss: 0.547305, mean_absolute_error: 0.557798, r2_score: 0.759419
Train 822, loss: 0.553865, mean_absolute_error: 0.552374, r2_score: 0.749966
Validation 822, loss: 0.557963, mean_absolute_error: 0.569213, r2_score: 0.754733
Train 823, loss: 0.564162, mean_absolute_error: 0.556589, r2_score: 0.745404
Validation 823, loss: 0.542386, mean_absolute_error: 0.553851, r2_score: 0.761581
Train 824, loss: 0.550126, mean_absolute_error: 0.550023, r2_score: 0.751766
Validation 824, loss: 0.517149, mean_absolute_error: 0.528494, r2_score: 0.772674
Train 825, loss: 0.564163, mean_absolute_error: 0.555961, r2_score: 0.745337
Validation 825, loss: 0.526830, mean_absolute_error: 0.542803, r2_score: 0.768419
Train 826, loss: 0.554137, mean_absolute_error: 0.551576, r2_score: 0.749937
Validation 826, loss: 0.545043, mean_absolute_error: 0.557298, r2_score: 0.760413
Train 827, loss: 0.554529, mean_absolute_error: 0.550053, r2_score: 0.749623
Validation 827, loss: 0.543941, mean_absolute_error: 0.555629, r2_score: 0.760897
Train 828, loss: 0.548082, mean_absolute_error: 0.551094, r2_score: 0.752612
Validation 828, loss: 0.649399, mean_absolute_error: 0.618259, r2_score: 0.714541
Train 829, loss: 0.558475, mean_absolute_error: 0.551557, r2_score: 0.748027
Validation 829, loss: 0.626730, mean_absolute_error: 0.597590, r2_score: 0.724505
Train 830, loss: 0.572050, mean_absolute_error: 0.556590, r2_score: 0.741923
Validation 830, loss: 0.564340, mean_absolute_error: 0.565721, r2_score: 0.751930
Train 831, loss: 0.555508, mean_absolute_error: 0.551410, r2_score: 0.749275
Validation 831, loss: 0.703733, mean_absolute_error: 0.646084, r2_score: 0.690657
Train 832, loss: 0.551191, mean_absolute_error: 0.551404, r2_score: 0.751185
Validation 832, loss: 0.526244, mean_absolute_error: 0.537976, r2_score: 0.768676
Train 833, loss: 0.559301, mean_absolute_error: 0.554407, r2_score: 0.747540
Validation 833, loss: 0.591358, mean_absolute_error: 0.585912, r2_score: 0.740054
Train 834, loss: 0.546691, mean_absolute_error: 0.549419, r2_score: 0.753103
Validation 834, loss: 0.670260, mean_absolute_error: 0.638757, r2_score: 0.705371
Train 835, loss: 0.553896, mean_absolute_error: 0.549587, r2_score: 0.750067
Validation 835, loss: 0.530437, mean_absolute_error: 0.546767, r2_score: 0.766833
Train 836, loss: 0.548219, mean_absolute_error: 0.549061, r2_score: 0.752628
Validation 836, loss: 0.595831, mean_absolute_error: 0.573776, r2_score: 0.738088
Train 837, loss: 0.547011, mean_absolute_error: 0.549037, r2_score: 0.752924
Validation 837, loss: 0.594861, mean_absolute_error: 0.588026, r2_score: 0.738514
Train 838, loss: 0.558518, mean_absolute_error: 0.555504, r2_score: 0.747894
Validation 838, loss: 0.533447, mean_absolute_error: 0.544057, r2_score: 0.765510
Train 839, loss: 0.539669, mean_absolute_error: 0.545418, r2_score: 0.756369
Validation 839, loss: 0.526640, mean_absolute_error: 0.540521, r2_score: 0.768502
Train 840, loss: 0.552483, mean_absolute_error: 0.550600, r2_score: 0.750565
Validation 840, loss: 0.929509, mean_absolute_error: 0.758200, r2_score: 0.591411
Train 841, loss: 0.545531, mean_absolute_error: 0.547712, r2_score: 0.753803
Validation 841, loss: 0.533306, mean_absolute_error: 0.549547, r2_score: 0.765572
Train 842, loss: 0.550694, mean_absolute_error: 0.548135, r2_score: 0.751503
Validation 842, loss: 0.529320, mean_absolute_error: 0.532093, r2_score: 0.767324
Train 843, loss: 0.543529, mean_absolute_error: 0.545969, r2_score: 0.754680
Validation 843, loss: 0.579410, mean_absolute_error: 0.573278, r2_score: 0.745306
Train 844, loss: 0.546185, mean_absolute_error: 0.547677, r2_score: 0.753321
Validation 844, loss: 0.530661, mean_absolute_error: 0.536139, r2_score: 0.766735
Train 845, loss: 0.556556, mean_absolute_error: 0.552199, r2_score: 0.748770
Validation 845, loss: 0.582601, mean_absolute_error: 0.579786, r2_score: 0.743903
Train 846, loss: 0.558639, mean_absolute_error: 0.553028, r2_score: 0.747900
Validation 846, loss: 0.644769, mean_absolute_error: 0.611759, r2_score: 0.716576
Train 847, loss: 0.552673, mean_absolute_error: 0.551633, r2_score: 0.750637
Validation 847, loss: 0.549471, mean_absolute_error: 0.554447, r2_score: 0.758466
Train 848, loss: 0.554234, mean_absolute_error: 0.551074, r2_score: 0.749693
Validation 848, loss: 0.585972, mean_absolute_error: 0.573045, r2_score: 0.742422
Train 849, loss: 0.546469, mean_absolute_error: 0.546533, r2_score: 0.753449
Validation 849, loss: 0.565330, mean_absolute_error: 0.564086, r2_score: 0.751495
Train 850, loss: 0.544370, mean_absolute_error: 0.548620, r2_score: 0.754386
